XsensPlugin_processed_segments_Left Foot_pose_qw;XsensPlugin_processed_segments_Left Foot_pose_qx;XsensPlugin_processed_segments_Left Foot_pose_qy;XsensPlugin_processed_segments_Left Foot_pose_qz;XsensPlugin_processed_segments_Left Foot_pose_tx;XsensPlugin_processed_segments_Left Foot_pose_ty;XsensPlugin_processed_segments_Left Foot_pose_tz;t
0.697955;0.0204237;0.00105426;0.71585;-0.753854;-0.140827;0.104331;2.325
0.697955;0.0204237;0.00105426;0.71585;-0.753854;-0.140827;0.104331;2.33
0.697955;0.0204237;0.00105426;0.71585;-0.753854;-0.140827;0.104331;2.335
0.697948;0.0193061;0.000206123;0.715888;-0.75389;-0.141116;0.104057;2.34
0.697948;0.0193061;0.000206123;0.715888;-0.75389;-0.141116;0.104057;2.345
0.697881;0.0185019;-0.000283543;0.715974;-0.753939;-0.141309;0.103829;2.35
0.697881;0.0185019;-0.000283543;0.715974;-0.753939;-0.141309;0.103829;2.355
0.697881;0.0185019;-0.000283543;0.715974;-0.753939;-0.141309;0.103829;2.36
0.697881;0.0185019;-0.000283543;0.715974;-0.753939;-0.141309;0.103829;2.365
0.697792;0.0182897;-0.000573753;0.716067;-0.753932;-0.141386;0.103648;2.37
0.697792;0.0182897;-0.000573753;0.716067;-0.753932;-0.141386;0.103648;2.375
0.697792;0.0182897;-0.000573753;0.716067;-0.753932;-0.141386;0.103648;2.38
0.697792;0.0182897;-0.000573753;0.716067;-0.753932;-0.141386;0.103648;2.385
0.697722;0.0182367;-0.00111714;0.716136;-0.753863;-0.141479;0.10355;2.39
0.697722;0.0182367;-0.00111714;0.716136;-0.753863;-0.141479;0.10355;2.395
0.697722;0.0182367;-0.00111714;0.716136;-0.753863;-0.141479;0.10355;2.4
0.697702;0.0182979;-0.00208338;0.716152;-0.753717;-0.141619;0.103533;2.405
0.697702;0.0182979;-0.00208338;0.716152;-0.753717;-0.141619;0.103533;2.41
0.697702;0.0182979;-0.00208338;0.716152;-0.753717;-0.141619;0.103533;2.415
0.697701;0.0185185;-0.00330279;0.716142;-0.753511;-0.141775;0.103599;2.42
0.697701;0.0185185;-0.00330279;0.716142;-0.753511;-0.141775;0.103599;2.425
0.697701;0.0185185;-0.00330279;0.716142;-0.753511;-0.141775;0.103599;2.43
0.697671;0.0186013;-0.004719;0.716161;-0.753278;-0.141976;0.103791;2.435
0.697671;0.0186013;-0.004719;0.716161;-0.753278;-0.141976;0.103791;2.44
0.697671;0.0186013;-0.004719;0.716161;-0.753278;-0.141976;0.103791;2.445
0.697604;0.0184359;-0.00639419;0.716218;-0.753025;-0.142249;0.10416;2.45
0.697604;0.0184359;-0.00639419;0.716218;-0.753025;-0.142249;0.10416;2.455
0.697604;0.0184359;-0.00639419;0.716218;-0.753025;-0.142249;0.10416;2.46
0.697604;0.0184359;-0.00639419;0.716218;-0.753025;-0.142249;0.10416;2.465
0.697507;0.0181327;-0.00826616;0.716301;-0.752745;-0.142567;0.104654;2.47
0.697507;0.0181327;-0.00826616;0.716301;-0.752745;-0.142567;0.104654;2.475
0.697507;0.0181327;-0.00826616;0.716301;-0.752745;-0.142567;0.104654;2.48
0.697507;0.0181327;-0.00826616;0.716301;-0.752745;-0.142567;0.104654;2.485
0.697358;0.0177264;-0.010092;0.716433;-0.752468;-0.142889;0.105163;2.49
0.697358;0.0177264;-0.010092;0.716433;-0.752468;-0.142889;0.105163;2.495
0.697358;0.0177264;-0.010092;0.716433;-0.752468;-0.142889;0.105163;2.5
0.697134;0.0172426;-0.0117765;0.716637;-0.752193;-0.143194;0.105646;2.505
0.697134;0.0172426;-0.0117765;0.716637;-0.752193;-0.143194;0.105646;2.51
0.697134;0.0172426;-0.0117765;0.716637;-0.752193;-0.143194;0.105646;2.515
0.696859;0.0166557;-0.0134148;0.71689;-0.751919;-0.143503;0.106144;2.52
0.696859;0.0166557;-0.0134148;0.71689;-0.751919;-0.143503;0.106144;2.525
0.696859;0.0166557;-0.0134148;0.71689;-0.751919;-0.143503;0.106144;2.53
0.696859;0.0166557;-0.0134148;0.71689;-0.751919;-0.143503;0.106144;2.535
0.696588;0.0159235;-0.0150499;0.717137;-0.75167;-0.143836;0.10667;2.54
0.696588;0.0159235;-0.0150499;0.717137;-0.75167;-0.143836;0.10667;2.545
0.696588;0.0159235;-0.0150499;0.717137;-0.75167;-0.143836;0.10667;2.55
0.696331;0.0150033;-0.0167151;0.717369;-0.751451;-0.144204;0.107236;2.555
0.696331;0.0150033;-0.0167151;0.717369;-0.751451;-0.144204;0.107236;2.56
0.696331;0.0150033;-0.0167151;0.717369;-0.751451;-0.144204;0.107236;2.565
0.696079;0.0139379;-0.0183771;0.717595;-0.751257;-0.144596;0.107831;2.57
0.696079;0.0139379;-0.0183771;0.717595;-0.751257;-0.144596;0.107831;2.575
0.696079;0.0139379;-0.0183771;0.717595;-0.751257;-0.144596;0.107831;2.58
0.695851;0.0128134;-0.0199787;0.717794;-0.751092;-0.144992;0.108426;2.585
0.695851;0.0128134;-0.0199787;0.717794;-0.751092;-0.144992;0.108426;2.59
0.695851;0.0128134;-0.0199787;0.717794;-0.751092;-0.144992;0.108426;2.595
0.695851;0.0128134;-0.0199787;0.717794;-0.751092;-0.144992;0.108426;2.6
0.695661;0.0116305;-0.0215212;0.717954;-0.750961;-0.145394;0.109028;2.605
0.695661;0.0116305;-0.0215212;0.717954;-0.750961;-0.145394;0.109028;2.61
0.695661;0.0116305;-0.0215212;0.717954;-0.750961;-0.145394;0.109028;2.615
0.695496;0.0103885;-0.0230034;0.718087;-0.750859;-0.145801;0.109631;2.62
0.695496;0.0103885;-0.0230034;0.718087;-0.750859;-0.145801;0.109631;2.625
0.695496;0.0103885;-0.0230034;0.718087;-0.750859;-0.145801;0.109631;2.63
0.695496;0.0103885;-0.0230034;0.718087;-0.750859;-0.145801;0.109631;2.635
0.695341;0.00917137;-0.0243643;0.718208;-0.750777;-0.146188;0.110189;2.64
0.695341;0.00917137;-0.0243643;0.718208;-0.750777;-0.146188;0.110189;2.645
0.695341;0.00917137;-0.0243643;0.718208;-0.750777;-0.146188;0.110189;2.65
0.695196;0.00797503;-0.0255436;0.718322;-0.750724;-0.146545;0.110678;2.655
0.695196;0.00797503;-0.0255436;0.718322;-0.750724;-0.146545;0.110678;2.66
0.695196;0.00797503;-0.0255436;0.718322;-0.750724;-0.146545;0.110678;2.665
0.695062;0.00680357;-0.0266016;0.718425;-0.75069;-0.146882;0.111121;2.67
0.695062;0.00680357;-0.0266016;0.718425;-0.75069;-0.146882;0.111121;2.675
0.695062;0.00680357;-0.0266016;0.718425;-0.75069;-0.146882;0.111121;2.68
0.695062;0.00680357;-0.0266016;0.718425;-0.75069;-0.146882;0.111121;2.685
0.694928;0.00575318;-0.0276585;0.718524;-0.750639;-0.147202;0.111538;2.69
0.694928;0.00575318;-0.0276585;0.718524;-0.750639;-0.147202;0.111538;2.695
0.694928;0.00575318;-0.0276585;0.718524;-0.750639;-0.147202;0.111538;2.7
0.694773;0.00486742;-0.0287623;0.718637;-0.750549;-0.147501;0.111928;2.705
0.694773;0.00486742;-0.0287623;0.718637;-0.750549;-0.147501;0.111928;2.71
0.694773;0.00486742;-0.0287623;0.718637;-0.750549;-0.147501;0.111928;2.715
0.694619;0.00410274;-0.0298649;0.718746;-0.750441;-0.147783;0.112293;2.72
0.694619;0.00410274;-0.0298649;0.718746;-0.750441;-0.147783;0.112293;2.725
0.694619;0.00410274;-0.0298649;0.718746;-0.750441;-0.147783;0.112293;2.73
0.694516;0.0034247;-0.0309429;0.718804;-0.750345;-0.148054;0.112653;2.735
0.694516;0.0034247;-0.0309429;0.718804;-0.750345;-0.148054;0.112653;2.74
0.694516;0.0034247;-0.0309429;0.718804;-0.750345;-0.148054;0.112653;2.745
0.694485;0.00283042;-0.0319408;0.718792;-0.750276;-0.148307;0.113013;2.75
0.694485;0.00283042;-0.0319408;0.718792;-0.750276;-0.148307;0.113013;2.755
0.694485;0.00283042;-0.0319408;0.718792;-0.750276;-0.148307;0.113013;2.76
0.694485;0.00283042;-0.0319408;0.718792;-0.750276;-0.148307;0.113013;2.765
0.694506;0.00232279;-0.0329141;0.71873;-0.75022;-0.148549;0.113369;2.77
0.694506;0.00232279;-0.0329141;0.71873;-0.75022;-0.148549;0.113369;2.775
0.694506;0.00232279;-0.0329141;0.71873;-0.75022;-0.148549;0.113369;2.78
0.694506;0.00232279;-0.0329141;0.71873;-0.75022;-0.148549;0.113369;2.785
0.694572;0.00187594;-0.034005;0.718617;-0.750154;-0.148807;0.113736;2.79
0.694572;0.00187594;-0.034005;0.718617;-0.750154;-0.148807;0.113736;2.795
0.694572;0.00187594;-0.034005;0.718617;-0.750154;-0.148807;0.113736;2.8
0.694699;0.00153648;-0.0352212;0.718437;-0.750077;-0.149075;0.1141;2.805
0.694699;0.00153648;-0.0352212;0.718437;-0.750077;-0.149075;0.1141;2.81
0.694699;0.00153648;-0.0352212;0.718437;-0.750077;-0.149075;0.1141;2.815
0.694869;0.0012578;-0.036555;0.718206;-0.74999;-0.149358;0.114475;2.82
0.694869;0.0012578;-0.036555;0.718206;-0.74999;-0.149358;0.114475;2.825
0.694869;0.0012578;-0.036555;0.718206;-0.74999;-0.149358;0.114475;2.83
0.694869;0.0012578;-0.036555;0.718206;-0.74999;-0.149358;0.114475;2.835
0.695026;0.00087415;-0.0381261;0.717973;-0.749879;-0.149697;0.11492;2.84
0.695026;0.00087415;-0.0381261;0.717973;-0.749879;-0.149697;0.11492;2.845
0.695147;0.000331035;-0.0399483;0.717757;-0.749741;-0.1501;0.115455;2.85
0.695147;0.000331035;-0.0399483;0.717757;-0.749741;-0.1501;0.115455;2.855
0.695147;0.000331035;-0.0399483;0.717757;-0.749741;-0.1501;0.115455;2.86
0.695147;0.000331035;-0.0399483;0.717757;-0.749741;-0.1501;0.115455;2.865
0.695252;-0.000317041;-0.0420076;0.717537;-0.749578;-0.150559;0.116061;2.87
0.695252;-0.000317041;-0.0420076;0.717537;-0.749578;-0.150559;0.116061;2.875
0.695252;-0.000317041;-0.0420076;0.717537;-0.749578;-0.150559;0.116061;2.88
0.695343;-0.00107229;-0.0443813;0.717305;-0.749379;-0.15109;0.116738;2.885
0.695343;-0.00107229;-0.0443813;0.717305;-0.749379;-0.15109;0.116738;2.89
0.695343;-0.00107229;-0.0443813;0.717305;-0.749379;-0.15109;0.116738;2.895
0.69541;-0.00189771;-0.0470178;0.71707;-0.749142;-0.151677;0.117464;2.9
0.69541;-0.00189771;-0.0470178;0.71707;-0.749142;-0.151677;0.117464;2.905
0.69541;-0.00189771;-0.0470178;0.71707;-0.749142;-0.151677;0.117464;2.91
0.69541;-0.00189771;-0.0470178;0.71707;-0.749142;-0.151677;0.117464;2.915
0.69546;-0.00283028;-0.0499685;0.71682;-0.748868;-0.152336;0.118262;2.92
0.69546;-0.00283028;-0.0499685;0.71682;-0.748868;-0.152336;0.118262;2.925
0.69546;-0.00283028;-0.0499685;0.71682;-0.748868;-0.152336;0.118262;2.93
0.69546;-0.00283028;-0.0499685;0.71682;-0.748868;-0.152336;0.118262;2.935
0.695513;-0.00398321;-0.0534656;0.716511;-0.748546;-0.153136;0.119207;2.94
0.695513;-0.00398321;-0.0534656;0.716511;-0.748546;-0.153136;0.119207;2.945
0.69558;-0.00533131;-0.0575208;0.716122;-0.748178;-0.154073;0.120299;2.95
0.69558;-0.00533131;-0.0575208;0.716122;-0.748178;-0.154073;0.120299;2.955
0.69558;-0.00533131;-0.0575208;0.716122;-0.748178;-0.154073;0.120299;2.96
0.69558;-0.00533131;-0.0575208;0.716122;-0.748178;-0.154073;0.120299;2.965
0.695642;-0.00689966;-0.0621215;0.715664;-0.747762;-0.155151;0.121537;2.97
0.695642;-0.00689966;-0.0621215;0.715664;-0.747762;-0.155151;0.121537;2.975
0.695642;-0.00689966;-0.0621215;0.715664;-0.747762;-0.155151;0.121537;2.98
0.695642;-0.00689966;-0.0621215;0.715664;-0.747762;-0.155151;0.121537;2.985
0.695669;-0.0088768;-0.0674624;0.715133;-0.747283;-0.15645;0.122991;2.99
0.695669;-0.0088768;-0.0674624;0.715133;-0.747283;-0.15645;0.122991;2.995
0.695669;-0.0088768;-0.0674624;0.715133;-0.747283;-0.15645;0.122991;3
0.695678;-0.0111627;-0.0733792;0.714509;-0.746762;-0.157914;0.124627;3.005
0.695678;-0.0111627;-0.0733792;0.714509;-0.746762;-0.157914;0.124627;3.01
0.695678;-0.0111627;-0.0733792;0.714509;-0.746762;-0.157914;0.124627;3.015
0.695633;-0.013857;-0.0800338;0.713791;-0.746178;-0.159599;0.126478;3.02
0.695633;-0.013857;-0.0800338;0.713791;-0.746178;-0.159599;0.126478;3.025
0.695633;-0.013857;-0.0800338;0.713791;-0.746178;-0.159599;0.126478;3.03
0.695406;-0.0174472;-0.088108;0.712982;-0.745453;-0.161752;0.128709;3.035
0.695406;-0.0174472;-0.088108;0.712982;-0.745453;-0.161752;0.128709;3.04
0.695406;-0.0174472;-0.088108;0.712982;-0.745453;-0.161752;0.128709;3.045
0.695039;-0.0217729;-0.0973683;0.712016;-0.744627;-0.164268;0.131294;3.05
0.695039;-0.0217729;-0.0973683;0.712016;-0.744627;-0.164268;0.131294;3.055
0.695039;-0.0217729;-0.0973683;0.712016;-0.744627;-0.164268;0.131294;3.06
0.695039;-0.0217729;-0.0973683;0.712016;-0.744627;-0.164268;0.131294;3.065
0.694428;-0.0269922;-0.108038;0.710893;-0.74366;-0.167252;0.134259;3.07
0.694428;-0.0269922;-0.108038;0.710893;-0.74366;-0.167252;0.134259;3.075
0.694428;-0.0269922;-0.108038;0.710893;-0.74366;-0.167252;0.134259;3.08
0.694428;-0.0269922;-0.108038;0.710893;-0.74366;-0.167252;0.134259;3.085
0.693166;-0.0340672;-0.121475;0.709651;-0.742355;-0.171266;0.137839;3.09
0.693166;-0.0340672;-0.121475;0.709651;-0.742355;-0.171266;0.137839;3.095
0.690982;-0.0429148;-0.137947;0.708288;-0.740608;-0.176225;0.142075;3.1
0.690982;-0.0429148;-0.137947;0.708288;-0.740608;-0.176225;0.142075;3.105
0.690982;-0.0429148;-0.137947;0.708288;-0.740608;-0.176225;0.142075;3.11
0.690982;-0.0429148;-0.137947;0.708288;-0.740608;-0.176225;0.142075;3.115
0.687905;-0.0536008;-0.157134;0.706557;-0.738524;-0.182215;0.146927;3.12
0.687905;-0.0536008;-0.157134;0.706557;-0.738524;-0.182215;0.146927;3.125
0.687905;-0.0536008;-0.157134;0.706557;-0.738524;-0.182215;0.146927;3.13
0.687905;-0.0536008;-0.157134;0.706557;-0.738524;-0.182215;0.146927;3.135
0.683857;-0.0672978;-0.179475;0.703988;-0.736223;-0.190056;0.152511;3.14
0.683857;-0.0672978;-0.179475;0.703988;-0.736223;-0.190056;0.152511;3.145
0.683857;-0.0672978;-0.179475;0.703988;-0.736223;-0.190056;0.152511;3.15
0.678161;-0.0848572;-0.205575;0.700454;-0.733525;-0.2002;0.158924;3.155
0.678161;-0.0848572;-0.205575;0.700454;-0.733525;-0.2002;0.158924;3.16
0.678161;-0.0848572;-0.205575;0.700454;-0.733525;-0.2002;0.158924;3.165
0.670924;-0.10534;-0.234633;0.695494;-0.730612;-0.212195;0.16607;3.17
0.670924;-0.10534;-0.234633;0.695494;-0.730612;-0.212195;0.16607;3.175
0.670924;-0.10534;-0.234633;0.695494;-0.730612;-0.212195;0.16607;3.18
0.663303;-0.127225;-0.264982;0.688206;-0.728146;-0.225511;0.17377;3.185
0.663303;-0.127225;-0.264982;0.688206;-0.728146;-0.225511;0.17377;3.19
0.663303;-0.127225;-0.264982;0.688206;-0.728146;-0.225511;0.17377;3.195
0.654329;-0.151636;-0.296944;0.678738;-0.726319;-0.240034;0.182163;3.2
0.654329;-0.151636;-0.296944;0.678738;-0.726319;-0.240034;0.182163;3.205
0.654329;-0.151636;-0.296944;0.678738;-0.726319;-0.240034;0.182163;3.21
0.654329;-0.151636;-0.296944;0.678738;-0.726319;-0.240034;0.182163;3.215
0.644568;-0.177288;-0.32992;0.666523;-0.72494;-0.255878;0.191112;3.22
0.644568;-0.177288;-0.32992;0.666523;-0.72494;-0.255878;0.191112;3.225
0.644568;-0.177288;-0.32992;0.666523;-0.72494;-0.255878;0.191112;3.23
0.644568;-0.177288;-0.32992;0.666523;-0.72494;-0.255878;0.191112;3.235
0.638072;-0.19916;-0.361102;0.650234;-0.724104;-0.272852;0.200024;3.24
0.638072;-0.19916;-0.361102;0.650234;-0.724104;-0.272852;0.200024;3.245
0.637003;-0.214988;-0.393755;0.626869;-0.72398;-0.290865;0.209123;3.25
0.637003;-0.214988;-0.393755;0.626869;-0.72398;-0.290865;0.209123;3.255
0.637003;-0.214988;-0.393755;0.626869;-0.72398;-0.290865;0.209123;3.26
0.637003;-0.214988;-0.393755;0.626869;-0.72398;-0.290865;0.209123;3.265
0.63931;-0.226993;-0.424543;0.5996;-0.724399;-0.310008;0.218185;3.27
0.63931;-0.226993;-0.424543;0.5996;-0.724399;-0.310008;0.218185;3.275
0.63931;-0.226993;-0.424543;0.5996;-0.724399;-0.310008;0.218185;3.28
0.63931;-0.226993;-0.424543;0.5996;-0.724399;-0.310008;0.218185;3.285
0.64405;-0.237369;-0.44161;0.577785;-0.724955;-0.330365;0.225954;3.29
0.64405;-0.237369;-0.44161;0.577785;-0.724955;-0.330365;0.225954;3.295
0.64405;-0.237369;-0.44161;0.577785;-0.724955;-0.330365;0.225954;3.3
0.652522;-0.247728;-0.438511;0.566175;-0.725527;-0.351783;0.232393;3.305
0.652522;-0.247728;-0.438511;0.566175;-0.725527;-0.351783;0.232393;3.31
0.652522;-0.247728;-0.438511;0.566175;-0.725527;-0.351783;0.232393;3.315
0.664267;-0.256748;-0.422249;0.560835;-0.726236;-0.374415;0.237538;3.32
0.664267;-0.256748;-0.422249;0.560835;-0.726236;-0.374415;0.237538;3.325
0.664267;-0.256748;-0.422249;0.560835;-0.726236;-0.374415;0.237538;3.33
0.676407;-0.262503;-0.401696;0.558755;-0.727031;-0.398806;0.240236;3.335
0.676407;-0.262503;-0.401696;0.558755;-0.727031;-0.398806;0.240236;3.34
0.676407;-0.262503;-0.401696;0.558755;-0.727031;-0.398806;0.240236;3.345
0.676407;-0.262503;-0.401696;0.558755;-0.727031;-0.398806;0.240236;3.35
0.688285;-0.264531;-0.378644;0.559389;-0.727835;-0.425199;0.239878;3.355
0.688285;-0.264531;-0.378644;0.559389;-0.727835;-0.425199;0.239878;3.36
0.688285;-0.264531;-0.378644;0.559389;-0.727835;-0.425199;0.239878;3.365
0.700269;-0.263185;-0.351172;0.563059;-0.728725;-0.453351;0.237072;3.37
0.700269;-0.263185;-0.351172;0.563059;-0.728725;-0.453351;0.237072;3.375
0.700269;-0.263185;-0.351172;0.563059;-0.728725;-0.453351;0.237072;3.38
0.700269;-0.263185;-0.351172;0.563059;-0.728725;-0.453351;0.237072;3.385
0.71145;-0.257938;-0.32286;0.568391;-0.729879;-0.483074;0.232487;3.39
0.71145;-0.257938;-0.32286;0.568391;-0.729879;-0.483074;0.232487;3.395
0.721464;-0.248623;-0.294119;0.575474;-0.731489;-0.514598;0.225903;3.4
0.721464;-0.248623;-0.294119;0.575474;-0.731489;-0.514598;0.225903;3.405
0.721464;-0.248623;-0.294119;0.575474;-0.731489;-0.514598;0.225903;3.41
0.721464;-0.248623;-0.294119;0.575474;-0.731489;-0.514598;0.225903;3.415
0.730443;-0.235349;-0.264505;0.584038;-0.733364;-0.547693;0.21754;3.42
0.730443;-0.235349;-0.264505;0.584038;-0.733364;-0.547693;0.21754;3.425
0.730443;-0.235349;-0.264505;0.584038;-0.733364;-0.547693;0.21754;3.43
0.730443;-0.235349;-0.264505;0.584038;-0.733364;-0.547693;0.21754;3.435
0.738574;-0.21817;-0.236482;0.592441;-0.735103;-0.581488;0.208728;3.44
0.738574;-0.21817;-0.236482;0.592441;-0.735103;-0.581488;0.208728;3.445
0.746012;-0.196168;-0.210964;0.600399;-0.736467;-0.615663;0.19974;3.45
0.746012;-0.196168;-0.210964;0.600399;-0.736467;-0.615663;0.19974;3.455
0.746012;-0.196168;-0.210964;0.600399;-0.736467;-0.615663;0.19974;3.46
0.746012;-0.196168;-0.210964;0.600399;-0.736467;-0.615663;0.19974;3.465
0.752481;-0.170283;-0.187075;0.608094;-0.737695;-0.650538;0.190303;3.47
0.752481;-0.170283;-0.187075;0.608094;-0.737695;-0.650538;0.190303;3.475
0.752481;-0.170283;-0.187075;0.608094;-0.737695;-0.650538;0.190303;3.48
0.757821;-0.143482;-0.16467;0.61482;-0.739102;-0.686201;0.180926;3.485
0.757821;-0.143482;-0.16467;0.61482;-0.739102;-0.686201;0.180926;3.49
0.757821;-0.143482;-0.16467;0.61482;-0.739102;-0.686201;0.180926;3.495
0.761928;-0.116433;-0.144117;0.620595;-0.740826;-0.72293;0.171441;3.5
0.761928;-0.116433;-0.144117;0.620595;-0.740826;-0.72293;0.171441;3.505
0.761928;-0.116433;-0.144117;0.620595;-0.740826;-0.72293;0.171441;3.51
0.761928;-0.116433;-0.144117;0.620595;-0.740826;-0.72293;0.171441;3.515
0.765023;-0.0885612;-0.125132;0.62549;-0.742728;-0.760447;0.162016;3.52
0.765023;-0.0885612;-0.125132;0.62549;-0.742728;-0.760447;0.162016;3.525
0.765023;-0.0885612;-0.125132;0.62549;-0.742728;-0.760447;0.162016;3.53
0.765023;-0.0885612;-0.125132;0.62549;-0.742728;-0.760447;0.162016;3.535
0.767613;-0.0610157;-0.106619;0.62903;-0.744709;-0.798002;0.153658;3.54
0.767613;-0.0610157;-0.106619;0.62903;-0.744709;-0.798002;0.153658;3.545
0.767613;-0.0610157;-0.106619;0.62903;-0.744709;-0.798002;0.153658;3.55
0.76971;-0.0343769;-0.088567;0.631285;-0.746814;-0.835668;0.146638;3.555
0.76971;-0.0343769;-0.088567;0.631285;-0.746814;-0.835668;0.146638;3.56
0.76971;-0.0343769;-0.088567;0.631285;-0.746814;-0.835668;0.146638;3.565
0.771428;-0.00813399;-0.0710454;0.632286;-0.748999;-0.873374;0.140685;3.57
0.771428;-0.00813399;-0.0710454;0.632286;-0.748999;-0.873374;0.140685;3.575
0.771428;-0.00813399;-0.0710454;0.632286;-0.748999;-0.873374;0.140685;3.58
0.773374;0.0182009;-0.0530651;0.631463;-0.751026;-0.910152;0.135995;3.585
0.773374;0.0182009;-0.0530651;0.631463;-0.751026;-0.910152;0.135995;3.59
0.773374;0.0182009;-0.0530651;0.631463;-0.751026;-0.910152;0.135995;3.595
0.773374;0.0182009;-0.0530651;0.631463;-0.751026;-0.910152;0.135995;3.6
0.775877;0.0452767;-0.0340031;0.628338;-0.752768;-0.945868;0.132735;3.605
0.775877;0.0452767;-0.0340031;0.628338;-0.752768;-0.945868;0.132735;3.61
0.775877;0.0452767;-0.0340031;0.628338;-0.752768;-0.945868;0.132735;3.615
0.778489;0.0723844;-0.0145145;0.623301;-0.754353;-0.980658;0.130738;3.62
0.778489;0.0723844;-0.0145145;0.623301;-0.754353;-0.980658;0.130738;3.625
0.778489;0.0723844;-0.0145145;0.623301;-0.754353;-0.980658;0.130738;3.63
0.78071;0.0979865;0.00447187;0.617147;-0.755927;-1.01396;0.129693;3.635
0.78071;0.0979865;0.00447187;0.617147;-0.755927;-1.01396;0.129693;3.64
0.78071;0.0979865;0.00447187;0.617147;-0.755927;-1.01396;0.129693;3.645
0.783092;0.122052;0.0227765;0.609386;-0.757605;-1.04594;0.129759;3.65
0.783092;0.122052;0.0227765;0.609386;-0.757605;-1.04594;0.129759;3.655
0.783092;0.122052;0.0227765;0.609386;-0.757605;-1.04594;0.129759;3.66
0.783092;0.122052;0.0227765;0.609386;-0.757605;-1.04594;0.129759;3.665
0.785267;0.144585;0.0405417;0.600673;-0.759271;-1.07643;0.130778;3.67
0.785267;0.144585;0.0405417;0.600673;-0.759271;-1.07643;0.130778;3.675
0.785267;0.144585;0.0405417;0.600673;-0.759271;-1.07643;0.130778;3.68
0.785267;0.144585;0.0405417;0.600673;-0.759271;-1.07643;0.130778;3.685
0.785641;0.164147;0.0573267;0.593749;-0.760736;-1.1044;0.131965;3.69
0.785641;0.164147;0.0573267;0.593749;-0.760736;-1.1044;0.131965;3.695
0.785641;0.164147;0.0573267;0.593749;-0.760736;-1.1044;0.131965;3.7
0.783325;0.180789;0.0742368;0.59009;-0.761739;-1.12983;0.133462;3.705
0.783325;0.180789;0.0742368;0.59009;-0.761739;-1.12983;0.133462;3.71
0.783325;0.180789;0.0742368;0.59009;-0.761739;-1.12983;0.133462;3.715
0.779559;0.194509;0.0901692;0.588492;-0.762539;-1.15273;0.135126;3.72
0.779559;0.194509;0.0901692;0.588492;-0.762539;-1.15273;0.135126;3.725
0.779559;0.194509;0.0901692;0.588492;-0.762539;-1.15273;0.135126;3.73
0.779559;0.194509;0.0901692;0.588492;-0.762539;-1.15273;0.135126;3.735
0.77623;0.203867;0.101399;0.587897;-0.763722;-1.17203;0.135746;3.74
0.77623;0.203867;0.101399;0.587897;-0.763722;-1.17203;0.135746;3.745
0.77623;0.203867;0.101399;0.587897;-0.763722;-1.17203;0.135746;3.75
0.774014;0.208889;0.105905;0.588262;-0.765714;-1.18711;0.134879;3.755
0.774014;0.208889;0.105905;0.588262;-0.765714;-1.18711;0.134879;3.76
0.774014;0.208889;0.105905;0.588262;-0.765714;-1.18711;0.134879;3.765
0.772588;0.209638;0.105749;0.589895;-0.768088;-1.19859;0.132967;3.77
0.772588;0.209638;0.105749;0.589895;-0.768088;-1.19859;0.132967;3.775
0.772588;0.209638;0.105749;0.589895;-0.768088;-1.19859;0.132967;3.78
0.77239;0.20475;0.103341;0.592294;-0.770148;-1.20736;0.130121;3.785
0.77239;0.20475;0.103341;0.592294;-0.770148;-1.20736;0.130121;3.79
0.77239;0.20475;0.103341;0.592294;-0.770148;-1.20736;0.130121;3.795
0.77239;0.20475;0.103341;0.592294;-0.770148;-1.20736;0.130121;3.8
0.773956;0.191791;0.0998453;0.59518;-0.771705;-1.21246;0.125783;3.805
0.773956;0.191791;0.0998453;0.59518;-0.771705;-1.21246;0.125783;3.81
0.773956;0.191791;0.0998453;0.59518;-0.771705;-1.21246;0.125783;3.815
0.776443;0.173119;0.0940572;0.598597;-0.772949;-1.21485;0.120511;3.82
0.776443;0.173119;0.0940572;0.598597;-0.772949;-1.21485;0.120511;3.825
0.776443;0.173119;0.0940572;0.598597;-0.772949;-1.21485;0.120511;3.83
0.776443;0.173119;0.0940572;0.598597;-0.772949;-1.21485;0.120511;3.835
0.778321;0.154581;0.0848415;0.602597;-0.773757;-1.21829;0.11609;3.84
0.778321;0.154581;0.0848415;0.602597;-0.773757;-1.21829;0.11609;3.845
0.77896;0.137456;0.0697798;0.60783;-0.774184;-1.2248;0.11326;3.85
0.77896;0.137456;0.0697798;0.60783;-0.774184;-1.2248;0.11326;3.855
0.77896;0.137456;0.0697798;0.60783;-0.774184;-1.2248;0.11326;3.86
0.77896;0.137456;0.0697798;0.60783;-0.774184;-1.2248;0.11326;3.865
0.778783;0.120442;0.051282;0.613483;-0.774175;-1.23235;0.111281;3.87
0.778783;0.120442;0.051282;0.613483;-0.774175;-1.23235;0.111281;3.875
0.778783;0.120442;0.051282;0.613483;-0.774175;-1.23235;0.111281;3.88
0.778783;0.120442;0.051282;0.613483;-0.774175;-1.23235;0.111281;3.885
0.778376;0.105624;0.0355205;0.617829;-0.773449;-1.23866;0.109719;3.89
0.778376;0.105624;0.0355205;0.617829;-0.773449;-1.23866;0.109719;3.895
0.778376;0.105624;0.0355205;0.617829;-0.773449;-1.23866;0.109719;3.9
0.778325;0.0946373;0.0249118;0.620188;-0.771299;-1.24266;0.108556;3.905
0.778325;0.0946373;0.0249118;0.620188;-0.771299;-1.24266;0.108556;3.91
