XsensPlugin_processed_segments_Left Foot_pose_qw;XsensPlugin_processed_segments_Left Foot_pose_qx;XsensPlugin_processed_segments_Left Foot_pose_qy;XsensPlugin_processed_segments_Left Foot_pose_qz;XsensPlugin_processed_segments_Left Foot_pose_tx;XsensPlugin_processed_segments_Left Foot_pose_ty;XsensPlugin_processed_segments_Left Foot_pose_tz;t
0.945195;0.00309442;-0.0728815;0.318252;0.239012;-0.57496;0.138129;6.045
0.945195;0.00309442;-0.0728815;0.318252;0.239012;-0.57496;0.138129;6.05
0.946227;0.0207964;-0.0413257;0.320177;0.267199;-0.604394;0.132061;6.055
0.946227;0.0207964;-0.0413257;0.320177;0.267199;-0.604394;0.132061;6.06
0.946227;0.0207964;-0.0413257;0.320177;0.267199;-0.604394;0.132061;6.065
0.946138;0.0382739;-0.0100952;0.321336;0.294756;-0.633251;0.127451;6.07
0.946138;0.0382739;-0.0100952;0.321336;0.294756;-0.633251;0.127451;6.075
0.946138;0.0382739;-0.0100952;0.321336;0.294756;-0.633251;0.127451;6.08
0.946138;0.0382739;-0.0100952;0.321336;0.294756;-0.633251;0.127451;6.085
0.94513;0.0558128;0.0211732;0.321195;0.321709;-0.661436;0.124475;6.09
0.94513;0.0558128;0.0211732;0.321195;0.321709;-0.661436;0.124475;6.095
0.94513;0.0558128;0.0211732;0.321195;0.321709;-0.661436;0.124475;6.1
0.943056;0.0730844;0.0520355;0.320306;0.34803;-0.689044;0.122956;6.105
0.943056;0.0730844;0.0520355;0.320306;0.34803;-0.689044;0.122956;6.11
0.943056;0.0730844;0.0520355;0.320306;0.34803;-0.689044;0.122956;6.115
0.939677;0.0892495;0.0811462;0.320089;0.372875;-0.715761;0.122604;6.12
0.939677;0.0892495;0.0811462;0.320089;0.372875;-0.715761;0.122604;6.125
0.939677;0.0892495;0.0811462;0.320089;0.372875;-0.715761;0.122604;6.13
0.934837;0.104085;0.109303;0.3214;0.396314;-0.741888;0.123763;6.135
0.934837;0.104085;0.109303;0.3214;0.396314;-0.741888;0.123763;6.14
0.934837;0.104085;0.109303;0.3214;0.396314;-0.741888;0.123763;6.145
0.929014;0.117809;0.135673;0.323491;0.418277;-0.767124;0.126088;6.15
0.929014;0.117809;0.135673;0.323491;0.418277;-0.767124;0.126088;6.155
0.929014;0.117809;0.135673;0.323491;0.418277;-0.767124;0.126088;6.16
0.929014;0.117809;0.135673;0.323491;0.418277;-0.767124;0.126088;6.165
0.923341;0.130299;0.156523;0.325521;0.4377;-0.790258;0.128248;6.17
0.923341;0.130299;0.156523;0.325521;0.4377;-0.790258;0.128248;6.175
0.923341;0.130299;0.156523;0.325521;0.4377;-0.790258;0.128248;6.18
0.918156;0.142937;0.170392;0.327911;0.454411;-0.811092;0.130282;6.185
0.918156;0.142937;0.170392;0.327911;0.454411;-0.811092;0.130282;6.19
0.918156;0.142937;0.170392;0.327911;0.454411;-0.811092;0.130282;6.195
0.918156;0.142937;0.170392;0.327911;0.454411;-0.811092;0.130282;6.2
0.913767;0.154416;0.178828;0.330464;0.468583;-0.829823;0.13215;6.205
0.913767;0.154416;0.178828;0.330464;0.468583;-0.829823;0.13215;6.21
0.913767;0.154416;0.178828;0.330464;0.468583;-0.829823;0.13215;6.215
0.911553;0.160625;0.18268;0.33151;0.479672;-0.845837;0.132405;6.22
0.911553;0.160625;0.18268;0.33151;0.479672;-0.845837;0.132405;6.225
0.911553;0.160625;0.18268;0.33151;0.479672;-0.845837;0.132405;6.23
0.911553;0.160625;0.18268;0.33151;0.479672;-0.845837;0.132405;6.235
0.912824;0.159309;0.182733;0.328605;0.486529;-0.858483;0.130085;6.24
0.912824;0.159309;0.182733;0.328605;0.486529;-0.858483;0.130085;6.245
0.912824;0.159309;0.182733;0.328605;0.486529;-0.858483;0.130085;6.25
0.916393;0.152742;0.178225;0.324238;0.490302;-0.868411;0.12615;6.255
0.916393;0.152742;0.178225;0.324238;0.490302;-0.868411;0.12615;6.26
0.916393;0.152742;0.178225;0.324238;0.490302;-0.868411;0.12615;6.265
0.919886;0.14361;0.167693;0.324137;0.49389;-0.87696;0.12203;6.27
0.919886;0.14361;0.167693;0.324137;0.49389;-0.87696;0.12203;6.275
0.919886;0.14361;0.167693;0.324137;0.49389;-0.87696;0.12203;6.28
0.922202;0.131281;0.148254;0.332159;0.498175;-0.88441;0.117866;6.285
0.922202;0.131281;0.148254;0.332159;0.498175;-0.88441;0.117866;6.29
0.922202;0.131281;0.148254;0.332159;0.498175;-0.88441;0.117866;6.295
0.922202;0.131281;0.148254;0.332159;0.498175;-0.88441;0.117866;6.3
0.923584;0.116267;0.122656;0.344138;0.502274;-0.89048;0.113517;6.305
0.923584;0.116267;0.122656;0.344138;0.502274;-0.89048;0.113517;6.31
0.923584;0.116267;0.122656;0.344138;0.502274;-0.89048;0.113517;6.315
0.924363;0.103074;0.0979994;0.354012;0.506445;-0.895663;0.109992;6.32
0.924363;0.103074;0.0979994;0.354012;0.506445;-0.895663;0.109992;6.325
0.924363;0.103074;0.0979994;0.354012;0.506445;-0.895663;0.109992;6.33
0.925224;0.0943315;0.0757028;0.359628;0.511219;-0.899891;0.107747;6.335
0.925224;0.0943315;0.0757028;0.359628;0.511219;-0.899891;0.107747;6.34
0.925224;0.0943315;0.0757028;0.359628;0.511219;-0.899891;0.107747;6.345
0.925224;0.0943315;0.0757028;0.359628;0.511219;-0.899891;0.107747;6.35
0.925955;0.0874797;0.0544356;0.363307;0.516064;-0.903231;0.106325;6.355
0.925955;0.0874797;0.0544356;0.363307;0.516064;-0.903231;0.106325;6.36
0.925955;0.0874797;0.0544356;0.363307;0.516064;-0.903231;0.106325;6.365
0.92646;0.0793467;0.037296;0.36604;0.519636;-0.906375;0.105367;6.37
0.92646;0.0793467;0.037296;0.36604;0.519636;-0.906375;0.105367;6.375
0.92646;0.0793467;0.037296;0.36604;0.519636;-0.906375;0.105367;6.38
0.92646;0.0793467;0.037296;0.36604;0.519636;-0.906375;0.105367;6.385
0.926941;0.0681354;0.0261311;0.368042;0.521145;-0.909607;0.104948;6.39
0.926941;0.0681354;0.0261311;0.368042;0.521145;-0.909607;0.104948;6.395
0.926941;0.0681354;0.0261311;0.368042;0.521145;-0.909607;0.104948;6.4
0.92748;0.0556739;0.0191165;0.369209;0.521381;-0.912643;0.104993;6.405
0.92748;0.0556739;0.0191165;0.369209;0.521381;-0.912643;0.104993;6.41
0.92748;0.0556739;0.0191165;0.369209;0.521381;-0.912643;0.104993;6.415
0.927847;0.0442331;0.0138372;0.37007;0.521365;-0.915318;0.104912;6.42
0.927847;0.0442331;0.0138372;0.37007;0.521365;-0.915318;0.104912;6.425
0.927847;0.0442331;0.0138372;0.37007;0.521365;-0.915318;0.104912;6.43
0.928037;0.0340067;0.00986492;0.370801;0.521318;-0.917652;0.104409;6.435
0.928037;0.0340067;0.00986492;0.370801;0.521318;-0.917652;0.104409;6.44
0.928037;0.0340067;0.00986492;0.370801;0.521318;-0.917652;0.104409;6.445
0.928162;0.0248093;0.00763088;0.371269;0.521019;-0.919626;0.10378;6.45
0.928162;0.0248093;0.00763088;0.371269;0.521019;-0.919626;0.10378;6.455
0.928162;0.0248093;0.00763088;0.371269;0.521019;-0.919626;0.10378;6.46
0.928162;0.0248093;0.00763088;0.371269;0.521019;-0.919626;0.10378;6.465
0.928205;0.0183438;0.00600703;0.371569;0.520821;-0.921013;0.10333;6.47
0.928205;0.0183438;0.00600703;0.371569;0.520821;-0.921013;0.10333;6.475
0.928205;0.0183438;0.00600703;0.371569;0.520821;-0.921013;0.10333;6.48
0.928208;0.016183;0.00474043;0.371679;0.5209;-0.921529;0.103232;6.485
0.928208;0.016183;0.00474043;0.371679;0.5209;-0.921529;0.103232;6.49
0.928208;0.016183;0.00474043;0.371679;0.5209;-0.921529;0.103232;6.495
0.928208;0.016183;0.00474043;0.371679;0.5209;-0.921529;0.103232;6.5
0.928211;0.0167563;0.0040847;0.371654;0.521081;-0.921458;0.103312;6.505
0.928211;0.0167563;0.0040847;0.371654;0.521081;-0.921458;0.103312;6.51
0.928211;0.0167563;0.0040847;0.371654;0.521081;-0.921458;0.103312;6.515
0.928191;0.0170511;0.00367115;0.371696;0.521189;-0.921428;0.103351;6.52
0.928191;0.0170511;0.00367115;0.371696;0.521189;-0.921428;0.103351;6.525
0.928191;0.0170511;0.00367115;0.371696;0.521189;-0.921428;0.103351;6.53
0.928191;0.0170511;0.00367115;0.371696;0.521189;-0.921428;0.103351;6.535
0.92812;0.0159484;0.00337605;0.371923;0.521154;-0.921676;0.103236;6.54
0.92812;0.0159484;0.00337605;0.371923;0.521154;-0.921676;0.103236;6.545
0.92812;0.0159484;0.00337605;0.371923;0.521154;-0.921676;0.103236;6.55
0.928025;0.0145671;0.00332312;0.372217;0.521047;-0.921965;0.103081;6.555
0.928025;0.0145671;0.00332312;0.372217;0.521047;-0.921965;0.103081;6.56
0.928025;0.0145671;0.00332312;0.372217;0.521047;-0.921965;0.103081;6.565
0.927958;0.0132514;0.00351488;0.372432;0.520903;-0.922216;0.103007;6.57
0.927958;0.0132514;0.00351488;0.372432;0.520903;-0.922216;0.103007;6.575
0.927958;0.0132514;0.00351488;0.372432;0.520903;-0.922216;0.103007;6.58
0.927949;0.0121075;0.00403149;0.372489;0.520721;-0.922396;0.103081;6.585
0.927949;0.0121075;0.00403149;0.372489;0.520721;-0.922396;0.103081;6.59
0.927949;0.0121075;0.00403149;0.372489;0.520721;-0.922396;0.103081;6.595
0.927968;0.0110291;0.00479278;0.372467;0.520502;-0.922539;0.103237;6.6
0.927968;0.0110291;0.00479278;0.372467;0.520502;-0.922539;0.103237;6.605
0.927968;0.0110291;0.00479278;0.372467;0.520502;-0.922539;0.103237;6.61
0.927968;0.0110291;0.00479278;0.372467;0.520502;-0.922539;0.103237;6.615
0.92798;0.0100411;0.00556078;0.372453;0.520287;-0.922665;0.103392;6.62
0.92798;0.0100411;0.00556078;0.372453;0.520287;-0.922665;0.103392;6.625
0.92798;0.0100411;0.00556078;0.372453;0.520287;-0.922665;0.103392;6.63
0.927976;0.00915101;0.00629373;0.372476;0.520084;-0.922779;0.103531;6.635
0.927976;0.00915101;0.00629373;0.372476;0.520084;-0.922779;0.103531;6.64
0.927976;0.00915101;0.00629373;0.372476;0.520084;-0.922779;0.103531;6.645
0.927976;0.00915101;0.00629373;0.372476;0.520084;-0.922779;0.103531;6.65
0.927965;0.00835135;0.00703339;0.372507;0.519884;-0.922877;0.10367;6.655
0.927965;0.00835135;0.00703339;0.372507;0.519884;-0.922877;0.10367;6.66
0.927965;0.00835135;0.00703339;0.372507;0.519884;-0.922877;0.10367;6.665
0.927949;0.0076451;0.0076671;0.372551;0.51971;-0.922966;0.103776;6.67
0.927949;0.0076451;0.0076671;0.372551;0.51971;-0.922966;0.103776;6.675
0.927949;0.0076451;0.0076671;0.372551;0.51971;-0.922966;0.103776;6.68
0.927949;0.0076451;0.0076671;0.372551;0.51971;-0.922966;0.103776;6.685
0.927925;0.00706311;0.00817866;0.37261;0.519567;-0.923043;0.103838;6.69
0.927925;0.00706311;0.00817866;0.37261;0.519567;-0.923043;0.103838;6.695
0.927925;0.00706311;0.00817866;0.37261;0.519567;-0.923043;0.103838;6.7
0.927896;0.00657454;0.00858428;0.372683;0.51945;-0.923111;0.103868;6.705
0.927896;0.00657454;0.00858428;0.372683;0.51945;-0.923111;0.103868;6.71
0.927896;0.00657454;0.00858428;0.372683;0.51945;-0.923111;0.103868;6.715
0.927864;0.00608981;0.00881993;0.372765;0.519365;-0.923193;0.103868;6.72
0.927864;0.00608981;0.00881993;0.372765;0.519365;-0.923193;0.103868;6.725
0.927864;0.00608981;0.00881993;0.372765;0.519365;-0.923193;0.103868;6.73
0.927864;0.00608981;0.00881993;0.372765;0.519365;-0.923193;0.103868;6.735
0.927828;0.00554598;0.00889639;0.372862;0.519304;-0.9233;0.10382;6.74
0.927828;0.00554598;0.00889639;0.372862;0.519304;-0.9233;0.10382;6.745
0.927789;0.00500599;0.00880289;0.372969;0.519275;-0.92342;0.103742;6.75
0.927789;0.00500599;0.00880289;0.372969;0.519275;-0.92342;0.103742;6.755
0.927789;0.00500599;0.00880289;0.372969;0.519275;-0.92342;0.103742;6.76
0.927789;0.00500599;0.00880289;0.372969;0.519275;-0.92342;0.103742;6.765
0.927753;0.00456901;0.00844316;0.373071;0.519305;-0.923541;0.103702;6.77
0.927753;0.00456901;0.00844316;0.373071;0.519305;-0.923541;0.103702;6.775
0.927753;0.00456901;0.00844316;0.373071;0.519305;-0.923541;0.103702;6.78
0.92771;0.00428074;0.00777868;0.373196;0.519411;-0.923655;0.103701;6.785
0.92771;0.00428074;0.00777868;0.373196;0.519411;-0.923655;0.103701;6.79
0.92771;0.00428074;0.00777868;0.373196;0.519411;-0.923655;0.103701;6.795
0.92771;0.00428074;0.00777868;0.373196;0.519411;-0.923655;0.103701;6.8
0.92767;0.00409548;0.00684797;0.373316;0.519575;-0.923769;0.103737;6.805
0.92767;0.00409548;0.00684797;0.373316;0.519575;-0.923769;0.103737;6.81
0.92767;0.00409548;0.00684797;0.373316;0.519575;-0.923769;0.103737;6.815
0.927671;0.0039753;0.0056703;0.373335;0.519774;-0.923899;0.103863;6.82
0.927671;0.0039753;0.0056703;0.373335;0.519774;-0.923899;0.103863;6.825
0.927671;0.0039753;0.0056703;0.373335;0.519774;-0.923899;0.103863;6.83
0.927732;0.00385546;0.00428369;0.373201;0.519985;-0.924058;0.104095;6.835
0.927732;0.00385546;0.00428369;0.373201;0.519985;-0.924058;0.104095;6.84
0.927732;0.00385546;0.00428369;0.373201;0.519985;-0.924058;0.104095;6.845
0.927732;0.00385546;0.00428369;0.373201;0.519985;-0.924058;0.104095;6.85
0.927833;0.00380069;0.0026501;0.372966;0.52023;-0.924234;0.104416;6.855
0.927833;0.00380069;0.0026501;0.372966;0.52023;-0.924234;0.104416;6.86
0.927833;0.00380069;0.0026501;0.372966;0.52023;-0.924234;0.104416;6.865
0.927947;0.00396738;0.000674725;0.37269;0.520549;-0.9244;0.104829;6.87
0.927947;0.00396738;0.000674725;0.37269;0.520549;-0.9244;0.104829;6.875
0.927947;0.00396738;0.000674725;0.37269;0.520549;-0.9244;0.104829;6.88
0.928065;0.00446125;-0.00164285;0.372388;0.520943;-0.924528;0.105283;6.885
0.928065;0.00446125;-0.00164285;0.372388;0.520943;-0.924528;0.105283;6.89
0.928065;0.00446125;-0.00164285;0.372388;0.520943;-0.924528;0.105283;6.895
0.928191;0.00517655;-0.0043022;0.372044;0.52141;-0.924647;0.105829;6.9
0.928191;0.00517655;-0.0043022;0.372044;0.52141;-0.924647;0.105829;6.905
0.928191;0.00517655;-0.0043022;0.372044;0.52141;-0.924647;0.105829;6.91
0.928191;0.00517655;-0.0043022;0.372044;0.52141;-0.924647;0.105829;6.915
0.928319;0.00595241;-0.00739684;0.371663;0.521989;-0.924812;0.106619;6.92
0.928319;0.00595241;-0.00739684;0.371663;0.521989;-0.924812;0.106619;6.925
0.928319;0.00595241;-0.00739684;0.371663;0.521989;-0.924812;0.106619;6.93
0.928439;0.00685666;-0.0107229;0.371266;0.522654;-0.924997;0.107692;6.935
0.928439;0.00685666;-0.0107229;0.371266;0.522654;-0.924997;0.107692;6.94
0.928439;0.00685666;-0.0107229;0.371266;0.522654;-0.924997;0.107692;6.945
0.928439;0.00685666;-0.0107229;0.371266;0.522654;-0.924997;0.107692;6.95
0.928555;0.0078214;-0.0144841;0.370829;0.523431;-0.925228;0.109008;6.955
0.928555;0.0078214;-0.0144841;0.370829;0.523431;-0.925228;0.109008;6.96
0.928555;0.0078214;-0.0144841;0.370829;0.523431;-0.925228;0.109008;6.965
0.928675;0.0084821;-0.0193854;0.37029;0.524427;-0.925642;0.110608;6.97
0.928675;0.0084821;-0.0193854;0.37029;0.524427;-0.925642;0.110608;6.975
0.928675;0.0084821;-0.0193854;0.37029;0.524427;-0.925642;0.110608;6.98
0.928824;0.00887241;-0.0252091;0.369555;0.525562;-0.926219;0.112378;6.985
0.928824;0.00887241;-0.0252091;0.369555;0.525562;-0.926219;0.112378;6.99
0.928824;0.00887241;-0.0252091;0.369555;0.525562;-0.926219;0.112378;6.995
0.928824;0.00887241;-0.0252091;0.369555;0.525562;-0.926219;0.112378;7
0.928947;0.00895835;-0.0321719;0.368704;0.526916;-0.926978;0.11443;7.005
0.928947;0.00895835;-0.0321719;0.368704;0.526916;-0.926978;0.11443;7.01
0.928947;0.00895835;-0.0321719;0.368704;0.526916;-0.926978;0.11443;7.015
0.928891;0.00827371;-0.041628;0.367914;0.528837;-0.92811;0.117138;7.02
0.928891;0.00827371;-0.041628;0.367914;0.528837;-0.92811;0.117138;7.025
0.928891;0.00827371;-0.041628;0.367914;0.528837;-0.92811;0.117138;7.03
0.928589;0.00717985;-0.0533209;0.367189;0.531216;-0.929434;0.120474;7.035
0.928589;0.00717985;-0.0533209;0.367189;0.531216;-0.929434;0.120474;7.04
0.928589;0.00717985;-0.0533209;0.367189;0.531216;-0.929434;0.120474;7.045
0.927965;0.00531439;-0.0674979;0.366466;0.534161;-0.931131;0.124466;7.05
0.927965;0.00531439;-0.0674979;0.366466;0.534161;-0.931131;0.124466;7.055
0.927965;0.00531439;-0.0674979;0.366466;0.534161;-0.931131;0.124466;7.06
0.927965;0.00531439;-0.0674979;0.366466;0.534161;-0.931131;0.124466;7.065
0.926704;0.00112558;-0.086257;0.365757;0.538348;-0.933933;0.12957;7.07
0.926704;0.00112558;-0.086257;0.365757;0.538348;-0.933933;0.12957;7.075
0.926704;0.00112558;-0.086257;0.365757;0.538348;-0.933933;0.12957;7.08
0.924406;-0.00556084;-0.109949;0.365176;0.543943;-0.937986;0.136196;7.085
0.924406;-0.00556084;-0.109949;0.365176;0.543943;-0.937986;0.136196;7.09
0.924406;-0.00556084;-0.109949;0.365176;0.543943;-0.937986;0.136196;7.095
0.924406;-0.00556084;-0.109949;0.365176;0.543943;-0.937986;0.136196;7.1
0.92084;-0.0145646;-0.13814;0.36436;0.550779;-0.943145;0.143934;7.105
0.92084;-0.0145646;-0.13814;0.36436;0.550779;-0.943145;0.143934;7.11
0.92084;-0.0145646;-0.13814;0.36436;0.550779;-0.943145;0.143934;7.115
0.915643;-0.0268931;-0.171694;0.362485;0.559037;-0.949711;0.152013;7.12
0.915643;-0.0268931;-0.171694;0.362485;0.559037;-0.949711;0.152013;7.125
0.915643;-0.0268931;-0.171694;0.362485;0.559037;-0.949711;0.152013;7.13
0.907611;-0.044191;-0.212609;0.359286;0.568944;-0.957574;0.160175;7.135
0.907611;-0.044191;-0.212609;0.359286;0.568944;-0.957574;0.160175;7.14
0.907611;-0.044191;-0.212609;0.359286;0.568944;-0.957574;0.160175;7.145
0.907611;-0.044191;-0.212609;0.359286;0.568944;-0.957574;0.160175;7.15
0.896341;-0.0647086;-0.258443;0.354391;0.580272;-0.966845;0.168677;7.155
0.896341;-0.0647086;-0.258443;0.354391;0.580272;-0.966845;0.168677;7.16
0.896341;-0.0647086;-0.258443;0.354391;0.580272;-0.966845;0.168677;7.165
0.883334;-0.084367;-0.303516;0.347104;0.592523;-0.978156;0.177522;7.17
0.883334;-0.084367;-0.303516;0.347104;0.592523;-0.978156;0.177522;7.175
0.883334;-0.084367;-0.303516;0.347104;0.592523;-0.978156;0.177522;7.18
0.868424;-0.102535;-0.348226;0.337735;0.605763;-0.991986;0.187128;7.185
0.868424;-0.102535;-0.348226;0.337735;0.605763;-0.991986;0.187128;7.19
0.868424;-0.102535;-0.348226;0.337735;0.605763;-0.991986;0.187128;7.195
0.868424;-0.102535;-0.348226;0.337735;0.605763;-0.991986;0.187128;7.2
0.8519;-0.119748;-0.391955;0.326035;0.619926;-1.00786;0.197077;7.205
0.8519;-0.119748;-0.391955;0.326035;0.619926;-1.00786;0.197077;7.21
0.8519;-0.119748;-0.391955;0.326035;0.619926;-1.00786;0.197077;7.215
0.837794;-0.133865;-0.428151;0.311237;0.634315;-1.02496;0.20612;7.22
0.837794;-0.133865;-0.428151;0.311237;0.634315;-1.02496;0.20612;7.225
0.837794;-0.133865;-0.428151;0.311237;0.634315;-1.02496;0.20612;7.23
0.828037;-0.143711;-0.457586;0.290374;0.648431;-1.04334;0.213971;7.235
0.828037;-0.143711;-0.457586;0.290374;0.648431;-1.04334;0.213971;7.24
0.828037;-0.143711;-0.457586;0.290374;0.648431;-1.04334;0.213971;7.245
0.828037;-0.143711;-0.457586;0.290374;0.648431;-1.04334;0.213971;7.25
0.82199;-0.150611;-0.479994;0.266936;0.662775;-1.06296;0.220915;7.255
0.82199;-0.150611;-0.479994;0.266936;0.662775;-1.06296;0.220915;7.26
0.82199;-0.150611;-0.479994;0.266936;0.662775;-1.06296;0.220915;7.265
0.821302;-0.156445;-0.488132;0.250432;0.678144;-1.08285;0.226558;7.27
0.821302;-0.156445;-0.488132;0.250432;0.678144;-1.08285;0.226558;7.275
0.821302;-0.156445;-0.488132;0.250432;0.678144;-1.08285;0.226558;7.28
0.828933;-0.162738;-0.475384;0.245759;0.694692;-1.10224;0.231211;7.285
0.828933;-0.162738;-0.475384;0.245759;0.694692;-1.10224;0.231211;7.29
0.828933;-0.162738;-0.475384;0.245759;0.694692;-1.10224;0.231211;7.295
0.828933;-0.162738;-0.475384;0.245759;0.694692;-1.10224;0.231211;7.3
0.842083;-0.167984;-0.44847;0.248096;0.712266;-1.12192;0.234563;7.305
0.842083;-0.167984;-0.44847;0.248096;0.712266;-1.12192;0.234563;7.31
0.842083;-0.167984;-0.44847;0.248096;0.712266;-1.12192;0.234563;7.315
0.842083;-0.167984;-0.44847;0.248096;0.712266;-1.12192;0.234563;7.32
0.854619;-0.169698;-0.420727;0.252621;0.731211;-1.14323;0.235288;7.325
0.854619;-0.169698;-0.420727;0.252621;0.731211;-1.14323;0.235288;7.33
0.864672;-0.166898;-0.397105;0.258447;0.751775;-1.16685;0.232589;7.335
0.864672;-0.166898;-0.397105;0.258447;0.751775;-1.16685;0.232589;7.34
0.864672;-0.166898;-0.397105;0.258447;0.751775;-1.16685;0.232589;7.345
0.864672;-0.166898;-0.397105;0.258447;0.751775;-1.16685;0.232589;7.35
0.874212;-0.160594;-0.372757;0.266485;0.773711;-1.19211;0.227264;7.355
0.874212;-0.160594;-0.372757;0.266485;0.773711;-1.19211;0.227264;7.36
0.874212;-0.160594;-0.372757;0.266485;0.773711;-1.19211;0.227264;7.365
0.883838;-0.151514;-0.346869;0.274875;0.796619;-1.21835;0.220374;7.37
0.883838;-0.151514;-0.346869;0.274875;0.796619;-1.21835;0.220374;7.375
0.883838;-0.151514;-0.346869;0.274875;0.796619;-1.21835;0.220374;7.38
0.893557;-0.139363;-0.319151;0.283332;0.820537;-1.24557;0.211754;7.385
0.893557;-0.139363;-0.319151;0.283332;0.820537;-1.24557;0.211754;7.39
0.893557;-0.139363;-0.319151;0.283332;0.820537;-1.24557;0.211754;7.395
0.893557;-0.139363;-0.319151;0.283332;0.820537;-1.24557;0.211754;7.4
0.902934;-0.124389;-0.289787;0.291996;0.845428;-1.27377;0.20157;7.405
0.902934;-0.124389;-0.289787;0.291996;0.845428;-1.27377;0.20157;7.41
0.902934;-0.124389;-0.289787;0.291996;0.845428;-1.27377;0.20157;7.415
0.911919;-0.108161;-0.258689;0.299642;0.870779;-1.30227;0.19139;7.42
0.911919;-0.108161;-0.258689;0.299642;0.870779;-1.30227;0.19139;7.425
0.911919;-0.108161;-0.258689;0.299642;0.870779;-1.30227;0.19139;7.43
0.920641;-0.0909329;-0.225111;0.305737;0.896367;-1.33083;0.181559;7.435
0.920641;-0.0909329;-0.225111;0.305737;0.896367;-1.33083;0.181559;7.44
0.920641;-0.0909329;-0.225111;0.305737;0.896367;-1.33083;0.181559;7.445
0.920641;-0.0909329;-0.225111;0.305737;0.896367;-1.33083;0.181559;7.45
0.928557;-0.0724533;-0.189784;0.310667;0.922414;-1.35968;0.171732;7.455
0.928557;-0.0724533;-0.189784;0.310667;0.922414;-1.35968;0.171732;7.46
0.928557;-0.0724533;-0.189784;0.310667;0.922414;-1.35968;0.171732;7.465
0.93493;-0.053583;-0.154928;0.314695;0.949077;-1.38883;0.162445;7.47
0.93493;-0.053583;-0.154928;0.314695;0.949077;-1.38883;0.162445;7.475
0.93493;-0.053583;-0.154928;0.314695;0.949077;-1.38883;0.162445;7.48
0.939773;-0.0345007;-0.121619;0.31756;0.976696;-1.41869;0.153553;7.485
0.939773;-0.0345007;-0.121619;0.31756;0.976696;-1.41869;0.153553;7.49
0.939773;-0.0345007;-0.121619;0.31756;0.976696;-1.41869;0.153553;7.495
0.943257;-0.0150987;-0.0889205;0.319581;1.00493;-1.44885;0.145201;7.5
0.943257;-0.0150987;-0.0889205;0.319581;1.00493;-1.44885;0.145201;7.505
0.943257;-0.0150987;-0.0889205;0.319581;1.00493;-1.44885;0.145201;7.51
0.943257;-0.0150987;-0.0889205;0.319581;1.00493;-1.44885;0.145201;7.515
0.94508;0.00416845;-0.0560764;0.321965;1.03292;-1.47807;0.138356;7.52
0.94508;0.00416845;-0.0560764;0.321965;1.03292;-1.47807;0.138356;7.525
0.94508;0.00416845;-0.0560764;0.321965;1.03292;-1.47807;0.138356;7.53
0.944969;0.0235023;-0.0225289;0.325537;1.06073;-1.50587;0.133392;7.535
0.944969;0.0235023;-0.0225289;0.325537;1.06073;-1.50587;0.133392;7.54
0.944969;0.0235023;-0.0225289;0.325537;1.06073;-1.50587;0.133392;7.545
0.944969;0.0235023;-0.0225289;0.325537;1.06073;-1.50587;0.133392;7.55
0.943146;0.0426437;0.0110686;0.329447;1.0883;-1.53274;0.129934;7.555
0.943146;0.0426437;0.0110686;0.329447;1.0883;-1.53274;0.129934;7.56
0.943146;0.0426437;0.0110686;0.329447;1.0883;-1.53274;0.129934;7.565
0.940178;0.0604553;0.0436614;0.332422;1.11458;-1.55889;0.127826;7.57
0.940178;0.0604553;0.0436614;0.332422;1.11458;-1.55889;0.127826;7.575
0.940178;0.0604553;0.0436614;0.332422;1.11458;-1.55889;0.127826;7.58
0.940178;0.0604553;0.0436614;0.332422;1.11458;-1.55889;0.127826;7.585
0.936502;0.0764164;0.0763571;0.333609;1.1396;-1.58482;0.127355;7.59
0.936502;0.0764164;0.0763571;0.333609;1.1396;-1.58482;0.127355;7.595
0.936502;0.0764164;0.0763571;0.333609;1.1396;-1.58482;0.127355;7.6
0.931953;0.0910181;0.107971;0.333949;1.16333;-1.61004;0.128233;7.605
0.931953;0.0910181;0.107971;0.333949;1.16333;-1.61004;0.128233;7.61
0.931953;0.0910181;0.107971;0.333949;1.16333;-1.61004;0.128233;7.615
0.926719;0.10469;0.134057;0.335053;1.18467;-1.63335;0.129443;7.62
0.926719;0.10469;0.134057;0.335053;1.18467;-1.63335;0.129443;7.625
0.926719;0.10469;0.134057;0.335053;1.18467;-1.63335;0.129443;7.63
0.920679;0.118543;0.153542;0.338708;1.20372;-1.65474;0.131291;7.635
0.920679;0.118543;0.153542;0.338708;1.20372;-1.65474;0.131291;7.64
0.920679;0.118543;0.153542;0.338708;1.20372;-1.65474;0.131291;7.645
0.914713;0.131528;0.167569;0.343396;1.22039;-1.67421;0.133471;7.65
0.914713;0.131528;0.167569;0.343396;1.22039;-1.67421;0.133471;7.655
0.914713;0.131528;0.167569;0.343396;1.22039;-1.67421;0.133471;7.66
0.914713;0.131528;0.167569;0.343396;1.22039;-1.67421;0.133471;7.665
0.910946;0.140892;0.175101;0.34593;1.23329;-1.69054;0.134036;7.67
0.910946;0.140892;0.175101;0.34593;1.23329;-1.69054;0.134036;7.675
0.910946;0.140892;0.175101;0.34593;1.23329;-1.69054;0.134036;7.68
0.91088;0.146273;0.175221;0.343802;1.24094;-1.70277;0.131919;7.685
