XsensPlugin_processed_segments_Right Foot_pose_qw;XsensPlugin_processed_segments_Right Foot_pose_qx;XsensPlugin_processed_segments_Right Foot_pose_qy;XsensPlugin_processed_segments_Right Foot_pose_qz;XsensPlugin_processed_segments_Right Foot_pose_tx;XsensPlugin_processed_segments_Right Foot_pose_ty;XsensPlugin_processed_segments_Right Foot_pose_tz;t
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;1.985
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;1.99
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;1.995
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.005
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.01
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.015
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.02
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.025
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.03
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.035
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.04
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.045
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.05
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.055
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.06
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.065
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.07
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.075
