XsensPlugin_processed_segments_Left Foot_pose_qw;XsensPlugin_processed_segments_Left Foot_pose_qx;XsensPlugin_processed_segments_Left Foot_pose_qy;XsensPlugin_processed_segments_Left Foot_pose_qz;XsensPlugin_processed_segments_Left Foot_pose_tx;XsensPlugin_processed_segments_Left Foot_pose_ty;XsensPlugin_processed_segments_Left Foot_pose_tz;t
0.906113;0.113155;0.0222724;0.407012;2.27606;-3.67327;0.106941;9.22
0.906263;0.111143;0.0192194;0.407389;2.27668;-3.67391;0.10639;9.225
0.906422;0.108277;0.0167419;0.407916;2.27684;-3.67478;0.105973;9.23
0.906422;0.108277;0.0167419;0.407916;2.27684;-3.67478;0.105973;9.235
0.906422;0.108277;0.0167419;0.407916;2.27684;-3.67478;0.105973;9.24
0.90664;0.10511;0.0146932;0.408338;2.27709;-3.67552;0.105649;9.245
0.90664;0.10511;0.0146932;0.408338;2.27709;-3.67552;0.105649;9.25
0.90664;0.10511;0.0146932;0.408338;2.27709;-3.67552;0.105649;9.255
0.90664;0.10511;0.0146932;0.408338;2.27709;-3.67552;0.105649;9.26
0.90664;0.10511;0.0146932;0.408338;2.27709;-3.67552;0.105649;9.265
0.90664;0.10511;0.0146932;0.408338;2.27709;-3.67552;0.105649;9.27
0.90664;0.10511;0.0146932;0.408338;2.27709;-3.67552;0.105649;9.275
0.907004;0.101694;0.0129052;0.408454;2.27712;-3.67642;0.105398;9.28
0.90734;0.098079;0.0108561;0.408652;2.27723;-3.67728;0.105207;9.285
0.90734;0.098079;0.0108561;0.408652;2.27723;-3.67728;0.105207;9.29
0.90768;0.0943204;0.00878278;0.408832;2.27727;-3.67821;0.105043;9.295
0.90768;0.0943204;0.00878278;0.408832;2.27727;-3.67821;0.105043;9.3
0.90768;0.0943204;0.00878278;0.408832;2.27727;-3.67821;0.105043;9.305
0.90768;0.0943204;0.00878278;0.408832;2.27727;-3.67821;0.105043;9.31
0.90768;0.0943204;0.00878278;0.408832;2.27727;-3.67821;0.105043;9.315
0.90768;0.0943204;0.00878278;0.408832;2.27727;-3.67821;0.105043;9.32
0.90768;0.0943204;0.00878278;0.408832;2.27727;-3.67821;0.105043;9.325
0.908067;0.0905509;0.00703633;0.408859;2.27732;-3.67909;0.104881;9.33
0.908572;0.0864999;0.00554108;0.408637;2.27729;-3.68004;0.10472;9.335
0.908572;0.0864999;0.00554108;0.408637;2.27729;-3.68004;0.10472;9.34
0.908572;0.0864999;0.00554108;0.408637;2.27729;-3.68004;0.10472;9.345
