XsensPlugin_processed_com_acceleration_x;XsensPlugin_processed_com_acceleration_y;XsensPlugin_processed_com_acceleration_z;XsensPlugin_processed_com_position_x;XsensPlugin_processed_com_position_y;XsensPlugin_processed_com_position_z;XsensPlugin_processed_com_velocity_x;XsensPlugin_processed_com_velocity_y;XsensPlugin_processed_com_velocity_z;t
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.75
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.755
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.76
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.765
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.77
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.775
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.78
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.785
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.79
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.795
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.8
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.805
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.81
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.815
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.82
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.825
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.83
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.835
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.84
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.845
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.85
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.855
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.86
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.865
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.87
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.875
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.88
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.885
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.89
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.895
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.9
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.905
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.91
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.915
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.92
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.925
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.93
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.935
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.94
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.945
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.95
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.955
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.96
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.965
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.97
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.975
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.98
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.985
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.99
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;1.995
-0.0332702;-0.0851026;0.0614095;3.68202;-5.86569;1.0352;-0.0467675;-0.0131381;0.0018651;2
